id,text,label,Comments
91583,"Asante Akim North Member of Parliament, Andy Appiah Kubi, has expressed his strong desire for the president and the leadership of the majority caucus and the party to provide a better response.",Asante Akim North MP onɛ an Andy Appiah Kubi la daa bigisi o pʋtɛn’ɛr tis gɔmna zudaan nɛ paliment tuon-gattib la wʋsa ye ba maalim paŋ ka lɛbisi ba lɛbisʋŋ.,
89607,"The tragedy occurred on October 4, 2022, when the man went to the site at around 9 pm to inspect the progress of the work.","Sʋŋsaʋŋ la daa naamnɛ Sa'waar nwadig la daba anaasi (4) daar, yʋʋm tusa ayi na ayi (2022), dau la daa keŋ bʋmbɔkin la nwɛnɛ karifa awai yʋ'ʋŋ saŋa ye o gɔs tʋʋma la tuon ken.",
90312,"Listening to him, he mean that, their characters and some things they do which they are not supposed to do has brought this burden upon us where illegal miners are destroying forest for gold when the government have implemented laws to banned their practices.","Fʋ ya'a kɛlis o, o pa'al ye, ba hali nɛ tʋʋmsieba ka ba tʋm ka di pʋ nara dinɛ mɔr zitɛbiskaŋa na ka banɛ zuudi tuud sanlim yʋ'ʋn san'amidi ti tiis sanlima yɛla din ka gɔmena digil wada ye sɔ' da lɛn tʋm tʋʋmkan ya'asa.",
77110,One hundred fifty orphans have been given scholarships in the district and they also received scholastic materials and school requirements.,Kpiibis kɔbiga nɛ pisnu paam sʋŋir district la ni ka ba mɛ di'e sʋŋir la la'ad nɛ sakur zi'esim la'ad.,
76520,border districts have presented the highest number of COVID-19 cases.,District banɛ be titɔdigin la mɔr COVID-19 ban'a la bɛdegʋ.,
77082,"Officers came to the rescue of their fellow officers, while the fire brigade arrived very late.","ɔfisanam kena faaen ba ɔfisa tiraan, amaa ka soogia banɛ la'as la yuolim nya'aŋ sa paaena.",
91029,"They use these plants because they take a long time to completely disappear from a piece of land, if they do at all.","Ba mɔr tibama niŋid, bɔzugɔ ba nɔkidnɛ saŋa bɛdegʋ ka nyaan bɔdigid paalʋ la ni, ba ya'a ita la de.",
91640,"Whiles they are hitting and pulling him or her, such person will also be searching to get hold of them","Ban nwɛ’ɛd ka vi’edi o la, o daana mɛ na babin iedi ye o gban’e ba.",
90495,"This kente shows motive behind Akan people thinking, if you do good, others will help you.","Kente kaŋ pa'anɛ dinɛ zug ka kambʋmis tɛn'ɛsid ye, fʋ ya'a tʋm sʋm, sieba na sʋŋif la.",
91100,There have been changes in even that because a machine can be used to carry out that task.,Tiakir nam bɛ din ni bɔzugɔ masin gba' na nyaŋi nɔki tʋm tʋʋmkan.,
77005,"Most of my cows are diseased, posing a challenge for their proper care and well-being.","M niigi la bɛdegʋ bɛn'ɛdnɛ, ka di an daʋŋ nɛ ba gɔsʋg nɛ laafi nyɛɛb yɛla.",
89774,Tobacco: Tobacco can also cause various cancers including breast cancer.,Taba: Taba mɛ tʋn'e ta'as dindiig ban'as buudi kɔn'ɔb kɔn'ɔb ka bin'isa dindiig ba'a paasi ba ni.,
91154,Dr. A.S. The same Ebenezer Ako-Adjei recommended Dr.Kwame Nkruma to join the party as their secretary.,Dr. A.S. onɛ aan Ebenezer Ako-Adjei da pian' tis Dr.Kwame Nkruma ye kena paasi ba na'adɔɔg la ni aan ba gbansɔbid.r secretary.,
90950,It shows how God is fond of them. There is a lot more.,Di pa'alnɛ Wina'am bɛnɛ ba si'em. Bɛdegʋ nam bɛ.,
91026,"What he does is that, he cuts two sticks with branches that can hold, and digs a hole to insert these sticks, then they cut another stick to put on the branches of the other two sticks to cross them.","On maan si'el anɛ ye, o nwaadnɛ wila ati dinɛ tun'e gban'e , ka tu bɔkʋ sɛɛ ba, ka lɛn nwaae wilsi'eba puug wila ayi banɛ sɛla",
90386,Their totem is crow and wild boar.,Ba kisbʋn anɛ agaʋng nɛ mɔɔgin kukur daʋg.,
77776,The district chairman referred to the action of the students as being barbaric,Sʋ’ʋlʋm la kʋkdaan pa'al ye sakur biis la tʋm si'el la anɛ dinɛ pʋ dɔl suorɛ.,
89587,"These girls are children between the ages of 10 and 19, the report said. It added that the number of girls between the ages of 10 and 14 was 13,400","Bipʋmis bama anɛ biis banɛ yʋma an piiga (10) nɛ piina awai (19), labaar la yel ye, li paas ye bipʋmis banɛ yʋma an piiga (10) nɛ piina anaasi (14) la kal daa anɛ tus piina atan' nɛ kɔbis naasi (13,400).",
90020,"A bad news hit the world yesterday, we received a bad news, death laid it cold hands on the Queen which brought goosebumps on people all over the world.","Lababɛ'ɛd sa tiiŋ dunia, ti di'enɛ lababɛ'ɛd, kʋm nɔki o nu'uma'asira pa'al Pu'ana'ab la dinɛ zi' waki kpɛn'ɛ dunia wʋsa nidib",
90467,Elders says the one who brought kente wanted to weave a special cloth for the King of Asante.,Kpɛɛmnam ye onɛ da mɔr kente kena la da bɔɔd ye ʋgnɛ fukanɛ bɛ di kɔn' tis Kambʋmis Na'atita'ar la.,
76665,His rude comments offended everyone in the room and caused tension and discomfort.,O nyɛɛsim lɛbisʋg la duoe banɛ bɛ dɔɔgin la wʋsa suunr ka mɔr dabiem nɛ sundaʋŋ.,
76301,A good number of people have recovered from the coronavirus proving that we have a strong health sector,"Nidib kal bɛdigʋ tilig bɛ Koronavaros ban’as la ni, ka di pa’al ye ti mɔr nima’asim lʋgʋr kpi’eʋŋ.",
90984,Being wronged by a close friend rather than a stranger hurts more deeply.,Onɛ ka fʋ mi' yaa maalif bɛ'ɛd di zabidi gat onɛ ka fʋ zi' na maalif.,
90842,"They observed and studied the spider's web-making process, then mimicked it to weave a nice fabric out of threads.","Ba da gɔsya ka vɛɛns silinsin'ogi maani o paanriŋ si'em, ka tu'asi di ʋg fuuvɛnliŋ nɛ gumma.",
90036,The citizens in the country are weeping from now till her funeral which is supposed to be begin ten days after.,Teŋgbauŋ la nidib la kʋmnɛ din yi nanna ti paae o kʋʋr daar dinɛ aan ti pin'il dabpiiga nya'aŋ.,
78758,You cannot concentrate at work when worried about thieves breaking into your house.,Fʋ kʋ nyaŋi gudigi fʋ mɛŋ tʋʋma ni fʋ ya mɔr daaŋ wa'ada na kɔ'ɔ kpe' fʋ yin la yɛla.,
78499,There will be a salary increment for teachers in the next financial year.,Yʋʋmkanɛ kenna la ba na paas pa'annib yɔɔd.,
91131,"Lungs: pepper, apple, tomatoes, cabbage, yoghurt, coffee, cocoa.","Sɔnfulinfuud: nanzʋ'ʋs, kamantoose, apʋl, kabeg, yɔgɔt, kafi, kooko.",
76769,"Let the men do the singing, and the women do the dancing.","Kɛl ka dap la yʋʋm, ka pʋ'ab la wa'a.",
89452,"If this were the case then it would be great, because who doesn't want more blood?","Di ya’a aannɛ ala, di naan aan sʋ’ʋŋa, bɔzugo anɔ’ɔn pʋ bɔɔd ziim?",
91650,"He said, currently if we have to begin to look within, our tastes and preferences should be in favour of made in Ghana goods.","O yɛl ye, nananna ti ya'a ye ti gɔs yamma, ti bɔɔdim nɛ gaansʋg wʋsa anɛ ti nɔŋ la'abanɛ ka ba maal Ghana kpɛla.",
78141,"The opposition did not attend the debate, and the vote was unanimous.",Banɛ pʋ siak nɛ ba taaba la pʋ keŋ la'asʋg la ka dinzug ka vootʋk la niŋ vugiri.,
77304,"Refugees, while seeking shelter, can also cause significant environmental damage, including cutting down trees for timber and charcoal trade.","Saam ya'a ied zin'ig ye ba gbɛn', tʋn'e kɛ ka daʋŋ paae teŋ la, la'anɛ anwaae tiisi maal daad nɛ saana kpiisʋg.",
76502,Beans contain a high food value for human life.,Bɛŋa mɔr biim bɛdegʋ tis ninsaal vʋm.,
91526,"Most of the materials used in producing the cement are imported, that is why there is an increase in the cost of operations","La’abanɛ ka ba mɔr maan sameti la pamm ziid yitnɛ na’asaateŋ kpɛn’ɛdna, dinɛ ta’as ka ligipa’alʋg bɛ si’el wʋsa ni la.",
91730,"Each Adinkra symbol carries its own unique meaning, and many of these meanings are closely related to traditional proverbs and sayings","Adinkra zanbin wʋsa mɔri di mɛŋ gbin, ka gbin bama pamm mɔrnɛ kpinnim nɛ buudi malima siilima nɛ baŋir pian’avi’ida.",
76337,A politician is free to belong to any political party.,Politis nwɛ’ɛd mɔr suor ka paas paatisia ni.,
78429,There are no funds allocated to help the disabled in rural areas.,Ba pʋ tis ligidi ye ti sʋŋ wintadimnam banɛ bɛ teŋkpɛmisinɛ.,
77306,Religious leaders are responsible for imparting good morals into the youth.,Di anɛ pʋ'ʋsim tuon gatib tʋʋmaye ba pa'al dasam nɛ pʋ'asada bɛllim sʋŋ.,
76295,A fence will be built around the staff quarters for security.,Zamgʋam-wɔk na mɛ gilig tʋntunib yir la wa’ada gu’ub yɛla.,
90388,"they say , it is forbidden for any asana member to see this snake.","Ba ye, di anɛ kisʋg nɛ Asana nidi na nyɛ wa'akaŋa.",
89430,He made us realize that all this card allows them is to be able to do some small life tasks in order to feel better.,"O daa kɛ ka ti baŋ ye, kaat la na nyaŋ kɛ ka ba maal si’el anɛ ye di sʋŋ ka ba nyaŋ bɛ sʋ’ʋŋa ka tʋm tʋʋmbibis bi’el-bi’el.",
77791,The district has now embarked on sensitizing people against early marriage and pregnancies.,Sʋ’ʋlʋm la yʋ'ʋm pin'ili pian'adi tisid nidib ye ba basi adɛŋ-ɛlip nɛ pʋʋs nɔ'ɔsʋg.,
77798,The district health department has promoted some workers to senior positions.,Sʋ’ʋlʋm la nimma'asim lʋgʋr la tis tʋmtʋmnib kpɛŋ ka ba yʋ'ʋm paas jkpɛɛmnam ni.,
90021,"The Buckingham palace announced it in the BBC news, they stated that, she spent 96 years on earth.",Buckingham na'adɔɔg la mɔɔli li Britin labaya tʋʋma zin'igin (BBC) la ye o daa dinɛ yʋma kɔbiswai nɛ a yuobʋ (96) dunia ni.,
89479,"1.Primary hypertension - This is what doctors say they do not know the exact cause of. Rather, it is the most common of the two.","1. Yiiga ziim ban' - nɛ' ka du'ata nam ye ba zi' linɛ viki ta'asidi lii. Amaa, ka aan ayi banɛ zin'ig wusa.",
76378,Administrators are in charge of making certain decisions.,Kpɛɛmnami an nimbanɛ gban'ad gban'asieba.,
89449,"Infectious diseases are common, but getting to know some of them can help you stay safe from getting sick.","Ban’abanɛ tiigid pi’elnɛ, amaa fʋ ya’a nyaŋi baŋi ba sieba di na sʋŋif ka fʋ bɛ sʋ’ʋŋa ka kʋ paam bɛn’ɛ.",
91327,"Just as stretching the muscles is healthy for the heart, so laughter is healthy for the heart.","Nwɛnɛ giinla ti'enri an laafi tis susunya la, ala mɛn ka la'ab mɔr laafi tis suunr la.",
89358,Experts say that quail contain most of a nutrient called potassium.,Gbammi’idib yɛl ye kɔdiŋ mɔrnɛ kʋn’ʋlʋm kanɛ maan niŋgbana.,
76744,It's the government's responsibility to make sure there are drugs in hospitals.,Di anɛ gɔmena tʋʋma ye o gɔs ka tima bɛ sibitinam ni.,
76948,"Methods used to prevent malaria include medications, mosquito elimination and the prevention of bites.","Suobanɛ ka ti dɔlli gu'ud dumis ban'a la anɛ tiim, dumis yisʋg nɛ tinami na gu' ka ba pʋ dumi ti.",
78619,Try to keep you from leaving after a fight or leave you somewhere after a fight to “teach you a lesson”?,"Mɔɔd ye di gu'uf ka fʋ da keŋnɛ zaba nya'aŋ bɛɛ basif zin'isi'a zaba nya'aŋ ye di ""pa'alif ya'am""",
91445,"In ancient times, one of the most common foods our ancestors ate was millet. For this reason, millet was used in many different dishes.","Yʋmpʋkʋda saŋa, diib banɛ ka ti yaanam da dit anɛ ki.  Nɛ' zugɔɔ, ba da mɔr ki maan diib kɔn'ɔb'kɔn'ɔb bɛdegʋ.",
76645,"He lived a carefree childhood, spent in the village, in the bush, and on the nearby sea.","O daa bɛɛ ahaya bɛllim o biilim saŋa, o da bɛnɛ teŋkpɛŋin, mɔɔgin, ka bɛ mu'ar nɔɔrin.",
89379,The American Heart Association has found that eating the right fruits to lower body fat in a healthy way helps prevent certain diseases such as heart disease and stroke.,Kompin kanɛ ka ti buon American Heart Association la dim yiis na pa’al ye a-dit tiwɔlsʋma ye fʋ sie niŋgbina nɔbʋg sʋŋid gu’udnɛ ban’asieba wʋʋ sʋnsʋnya wiim nɛ vibbʋg.,
90630,"We always learn good things that will that will help our health, because if you have life there is everything.","Saŋa pamm ni ti zamisid bunsuma linԑ na sʋŋi ti nimma’asim yԑla, bↄzugↄ ti ya’a mↄr vʋm ti mↄr si’el wusa.",
78540,"They were also masters of the trade in gold, which drew North African merchants to the western Sudan.","Ba mɛ daa anɛ salim ku'osid tuongatib , linɛ daa vɛɛg North Africa da' ditib la lɛbis Western Sudan dimin.",
78645,Village leaders are empowering the community to choose healthy behaviors as the government has increased funding of the health sector,Teŋkpɛŋ tuongattib kpɛmsid nidib ye ba bɛi bɛllim sʋma ka gɔbina la paas ninma'asim lʋgʋr la ligidi.,
77036,My aunt was promoted to the position of senior doctor of the hospital.,Ba daa tisi m pugudub kpɛŋ ka o lieb dua'ata kpɛɛm tis sibiti la.,
77482,Some places have remained inaccessible because of the poor status of the bridge.,Zin'isieba kʋ nyaŋi paae tɛrikʋ la ka' sʋm la zug.,
89825,"We strongly believe that if you are a parent or teacher and take the time to watch some of these games, it will help you to understand parenting better.","Tinam niŋ yadda pamm ye fʋ ya'a anɛ dʋ'ad bɛɛ pa'an ka paam saŋa gɔs di'embama sieba, di na sʋŋif ka fʋ zanli fʋ biis sʋ'ʋŋa.",
77692,The community groups are a source of extra income to farmers.,Sʋ'ʋlim nɔɔryinne laʋŋ anɛ ligidi suor ayinne tis kpaadib.,
76688,I still struggle to understand why Ghanaians generally do not care about the state of affairs of the country. It is very sad and alarming.,Mam nam pʋ nyaŋi gban'e dinɛ ta'as ka Ghana dim ba' kae nɛ teŋgbauŋ la an si'em. Di mɔrnɛ sunsan'aŋ nɛ daʋŋ.,
91534,"This clearly signify, it is the role of the Queenmother to select the qualify candidate from the royal family","Nɛ’ɛŋa pa’al nyain ye, di anɛ Pʋ’ana’ab la tʋʋma ye o ia ninkanɛ zɛmis ka nar la yi na’ayin la na.",
90444,"Among the seven days, it's only Thursday that is not a sacred day in the Akans calendar.","Daba ayɔpɔi la pʋʋgin, di anɛ Lamis daar ma'aa pʋ paas kasi dabisa la ni Kambʋmis dabisa kal nii.",
76568,Children are able to relate to the real world experience.,Biis nyaŋidi dɔl dunia la bɔɔdim an si'em.,
89356,"Since ancient times, agriculture has been one of the main occupations of the Akan people.","Teŋkʋrʋndim saŋa la sa, ka kuob nɛ gʋ’ʋl da pʋn dɛŋim an Kambumis la tʋʋnkpɛŋ.",
89498,"Know that protecting yourself from it is more than just letting it inside you, and then prepping for a cure.","Baŋim yee agu'udi fʋ mɛŋi yiti li ni an sʋm gaad basi li fʋ ni, ka lɛɛ tiebid laafi bɔɔdim.",
77643,The catholic church will provide gloves to the priests amidst the Ebola outbreak.,Katolic karindɔɔg la na tisi ba karinsaamnam la rɔba dinɛ ka ba na firi ba nu'us la'am Ibola ban'as la bɛla.,
77083,"Official communication should be taken seriously, as it often conveys important information, instructions, or policies from authoritative sources.","Pian'akanɛ yi kpɛɛmnam ni na anɛ ti nɔk nɛ nimua, bɔzugɔ di mɔrnɛ labasʋŋ, kpan'amʋg bɛɛ gban'ari yi kpɛɛmnam ni na.",
77367,"She constantly strives for excellence in her work, and never settles for mediocrity.","O mɔ'ɔdnɛ saŋa wusa tisi o tʋʋma ye li an sʋm, ka pʋ maal mukurɛ.",
78492,There was poor accountability of the food relief that was distributed.,Ba daa pʋ nyaŋi tuunsi pa'al dikanɛ ka ba daa tɔd nidib la yɛla sʋ'ʋŋa.,
77741,The court plays an important role in protecting the rights of citizens in the country.,Kɔɔtʋ la tʋmidnɛ tʋʋmsʋŋ kanɛ an ye ba gu' nidib nyadi teŋgbauŋ la ni.,
90803,Dr Yaw Adutwum on that note promised to have a committee probe the issue.,Dr Yaw Adutwum da zi'el nɔɔr ye ba na gaans nidib ka ba vɛɛnsi di yɛla gɔs.,
78689,"We were not allowed to migrate with our cattle, posing challenges for our livelihoods.","Ba daa pʋ basi ti suor ye ti keŋ nɛ ti niigii, ka li kɛ ka ti bɛllim mɔr daʋŋ.",
76440,An agreement was signed for regional development .,Nɔɔr siakir gbaʋŋ daa tik bɛ sʋ’ʋlʋmnam maalʋg tʋʋma la ni.,
77516,Sometimes the best way to learn is by dividing into a practical project.,Sansieba suokanɛ ka fʋ na dɔl ka zamis anɛ fʋn na pʋdʋg ka di an tʋʋmkanɛ pa'al nyain.,
78349,The track driver testified having been helped by youths out of a muddy spot.,Lɔr la dɔriba la siak ye dasam nɛ pʋ'asada la sʋŋ o ka o yi bian'arin la.,
76351,A two-person team is to patrol the village every morning.,Nidib ayi’ kompin dimi ye ba kaad giligid teŋ la bɛogʋn wʋsa.,
89436,This gentleman has represented this lady in the earlier charges of galamsey against her in all the high courts.,Dasan-vɛnliŋ nwa zi’enɛ tisid pʋ’asa’akaŋa bɛ yiiga samʋg dinɛ an galamsey yɛla gɛsigi o la ni bɛ kɔɔtʋ titara ni wʋsa la.,
90149,Three people have lost their souls in a fatal accident which occurred at the Sunyani Techiman road.,Nidib atan kɔ'ɔŋi ba nyɔɔr sapu'ad tita'akanɛ naam Sunyani nɛ Techiman suorin la.,
90996,"Two of a person's palms are raised in the air when they dance in public, hitting the chest to represent their control over the land.","Sɔ' ya'a ʋki o nu'usa ayi agɔla pɛbisimin o ya'a wa'ad, ka nwɛ'ɛdi susunya pa'al ye onɛ sʋ'oe teŋ la.",
78685,We vote for officials and they represent our concerns and ideas in the government.,Ti vɔɔtidnɛ kpɛɛmnam ka ba zi'eni tisi ti gban'ar nɛ pʋtɛnda gɔmena ni.,
77616,The Anlo is a group of people from a tribe on the eastern coast of Ghana.,Anlo anɛ ninib buudi banɛ bɛ ya-nya'aŋ bɔn'ɔkanɛ bɛ Ghana.,
89628,Police have released the body to his parents for safekeeping.,Laŋŋima dim bas niŋgbiŋ la suori tis o du'adib ye ba bɔ su'aki tis o.,
90152,Some helpers called the service team at 12:01pm.,Sʋŋidib sieba buol bugum tʋʋma dim la 12:01 nintaŋ.,
77455,Some parents didn't take their children for immunization upon rumours of fake drugs.,Dʋ'adib sieba pʋ mɔri ba biisi keŋ kunsɛ la'anɛ ban mɔɔn ye tibanɛ ka' sʋm bɛ la.,
76499,Be careful with the person you leave your child with!,Gu'usim nɛ ninkanɛ ka fʋ basi fʋ biigi tis.,
89909,"For this reason, we are going to look at some of the ancient customs and traditions that we have abandoned today, and the benefits they derived from them.","Nɛ'ɛzugɔɔ, ti ye ti gɔs nɛ kʋdimin zʋgʋ nɛ malima la sieba banɛ ka ti bas zina, nɛ nyɔɔd dinɛ ka ba nyɛɛ yi di ni la.",
91053,The one who sold the palm trees can also put red strips on the trees to communicate to his family members that he has sold the palm trees.,Onɛ kuosi abɛ tiig la mɛ tʋn'e nɔk kparikɛn'wiidi lɔ' pa'an nidib nɛ o yidim ye o kuosi o abɛ tiis la nɛ.,
89559,Here is a letter signed by Mr. Ishmael Ackah (PhD )who is the Secretary-General of the Constitutional Affairs Commission.,Gbaʋŋi nwana ka Mr. Ishmael Ackah (PhD) onɛ an wada lʋga sʋ'ʋlim gbauŋ gʋlis la tik.,
90684,"That is the naming ceremony. We will talk about this in the "" Akan believes in life and death, Chapter 1, Birth and Naming ceremony in Chapter2.""","Yʋ'ʋr pʋdib kanɛ la. Ti na pian'a Nɛ'ɛŋa yɛla n bɛ ""Akan dim sida tisib bɛ vʋm nɛ kum pʋʋgin, Zug 1, du'am nɛ Yʋ'ʋr pʋdib n bɛ Zug 2.""",
76471,"As a result of accidents, some people get physically disabled.","Sampʋ’ad yɛla, ka ninsieba kɔ'ɔŋi ba niŋgbina lʋgʋsieba.",
76858,"Many immigrants lost their lives, a tragic consequence of their journey.","Banɛ nwiend la bɛdegʋ kɔ'ɔŋi ba nyɔvʋr, sunsan'aŋ kanɛ yi ba nwienr la ni.",
77706,"The constitution has been revised, bringing about changes to the legal framework.",Ba tiak wada gbauŋ la ka di zi tiakire ki ba wada suorin na,
77533,Stricter regulations on forest management are put up to stop illegal activities.,Wada banɛ gu'ud tiis gurim ka ba digil ye di gu' tiis nwaab.,
77567,Swindle is to get money dishonestly from someone by cheating or deceiving them.,Faʋng anɛ fʋn na di'e ligidi dɔlisid pan'asʋg yi sɔ' san'an ka li yinɛ fʋn na zu' bɛɛ pan'asi ba.,
77329,Rukaya and Asana's workspace was always neat and organized. They always made sure to put everything in its proper place.,Rukaya nɛ Asana tʋʋma fal daa ɛti an nyainn ka dɔl suor. Ba mukid saŋa wusa ye maal si'el wusa ka li dɔl suor.,
89804,"The terrified children cried bitterly, but the old woman, who had remained as quiet as if she had been wholly deaf to all that passed, menaced them into silence. Having unloosened the cravat of the man who remained extended on the ground, she tottered towards the undertaker.","Bibanɛ zɔt dabiem la kaasnɛ hali, amaa pʋnya'as la, onɛ kpɛlim an baanlim nwɛnɛ o anɛ tʋbkpida la tis dinɛ gat wʋsa, ka an fɔɔn tisi li. On idig daʋ la lɔ si'el niŋgɔɔrin ka o kpɛlim dig teŋin la, o keŋ onɛ mum kum la san'an.",
90010,"Afterwards, there would be gunshots as part of their culture to show how grievous they are.","Ninya'aŋaa, ba na nwɛ'ɛ mali dinɛ paasi ba buudi malima ni pa'anɛ ba sunya sa'am si'em.",
77860,The Dutch West India Company operated throughout most of the 18th century.,Ya-tuon Dutch India tʋʋma dim da tʋm nɛ yʋʋma kɔbʋs yinne nɛ pisnii ni ka wʋsa.,
76914,Media houses are so helpful in passing on information concerning the pandemic.,Labaya zɔna la sʋŋidi widigid labaya zaŋi keŋ ban' la yɛla.,
89389,"Furthermore, the fiber content of grapes is very high so it helps to soften the stomach capacity to prevent asthma.","Ya’asa, kampɔ’ɔna kʋn’ʋlʋ̄ la  mɔrnɛ paŋ ka tʋn’e sʋŋ wɔ’ɔe pʋʋr la ka di gu’ avʋ’ʋs-likalika",
91491,"Many young people today face challenges in accessing quality education, which limits their opportunities for acquiring in-depth knowledge. Additionally, there is an increasing prevalence of various illnesses and diseases, which puts a significant burden on the country's healthcare system and resources.","Dasam nɛ pʋ’asada bɛdigʋ mɔrnɛ daʋŋ nɛ ban na paam sakur sʋma keŋ, dinɛ gu’udi ba ka ba pʋ paamid baŋirɛ. Dinɛ paas anɛ ye, wiimnam nɛ ban’as kɔn’ɔb kɔn’ɔb nɔbʋgidnɛ ka di kɛ ka teŋ la nimma’asim yɛla mɔr daʋŋ bɛdigʋ.",
76905,Mast sites are managed by the terecommunication companies.,Kʋkʋna zin'ig ka kompini banɛ gɔsid telefon nam pian'ad bɛ.,
89421,"Bright Okyere Agyekum, a counsel for the petitioner, said that since the Senator had wasted the time of the court and was in contempt of them, he should be fined GHC 20,000 before dismissing the criminal complaint.","Bright Okyere Agyekum, onɛ an lɔya tisid samisdaan la, daa yɛl ye Sinata la nɛ daa bɔɔd ye san’ami ba saŋa nɛ kɔɔtʋ la, ka li mɛ kɔɔtʋ pɔ’ɔgid la, di sʋm ka o yɔa Ghana Siidi tusa pisi (GHS 20,000) ka ba nam yiis bibɛ’ɛlim antɔa la.",
91588,They are of the opinion that Ken Ofori-Atta's actions have contributed to exacerbating the financial challenges faced by the country. They expressed a strong belief that his resignation is necessary to address the situation effectively.,"Ba ye Ken Ofori-Atta tʋʋma ta’as tɔɔg kanɛ paad teŋ la zaŋ keŋi di ligid yɛla la ni la. Ba daa ye ban niŋ yadda ye o sigi ka bas tʋʋma la, di na mɔr tiakir na tis teŋ la.",
77366,"She approached the problem with a rational mindset, carefully analyzing the facts before making a decision. Society would be so much better off if everyone did the same, instead of alwasy hastily coming to conclusions.","O daa li'el yɛl la nɛ pʋte'enr sʋŋ, gɔs yɛl la sʋ'ʋŋa ka yaan nɔk gban'ar. La'asʋg kʋ maligim mɔr da'aŋɔ sɔmɛkama ya'a na maalin lin la nɔɔ, ka ka'a a ɛɛti kʋʋs yɛl tɔtɔɔ.",
77400,She started without a having designate orphanage house until she owned one.,O daa pin'il ka pʋ mɔr kpeebis zin'ig hali nɛ on ti paam o mɛŋ din yinne.,
90270,"The districts that benefited from this projects are Abomosu, Atiwa West, Manso, Asene-Manso-Akroso District, Akyem Swedru, Birim South, Ofoase, Akyemansa, Adeiso, Upper West Akyem, Atimpoku, Asuogyaman, Tease and Kwahu Afram Plains south.","District banɛ paam sʋŋir kaŋa anɛ Abomosu, Atiwa West, Manso, Asene-Manso-Akroso District, Akyem Swedru, Birim South, Ofoase, Akyemansa, Adeiso, Upper West Akyem, Atimpoku, Asuogyaman, Tease nɛ Kwahu Afram Plains south.",
77743,The cowardly thief ran away as soon as he realized that Abena had woken up.,Na'ayikanɛ zɔt dabiem la zɔnɛ on baŋ ye Abena nie gbɛɛmin la.,
